2026-04-04 23:42:31, 19.05, 17.66, 57.36, 676.97, 0.0239, 5.76
2026-04-04 23:42:36, 18.16, 18.63, 57.72, 569.89, 0.0623, 6.94
2026-04-04 23:42:41, 19.82, 5.02, 54.72, 651.83, 0.0484, 4.17
2026-04-04 23:42:46, 20.59, 20.1, 55.05, 678.23, 0.0408, 4.34
2026-04-04 23:42:51, 21.07, 7.84, 52.3, 612.5, 0.0905, 4.5
2026-04-04 23:42:56, 18.97, 19.95, 55.89, 648.3, 0.0732, 6.15
2026-04-04 23:43:01, 22.52, 12.14, 58.71, 576.37, 0.0957, 5.9
2026-04-04 23:43:06, 18.08, 8.54, 52.82, 602.07, 0.0489, 4.98
2026-04-04 23:43:11, 25.19, 13.54, 50.12, 538.21, 0.0868, 5.93
2026-04-04 23:43:16, 24.79, 18.42, 56.01, 711.66, 0.083, 5.24
2026-04-04 23:43:21, 27.65, 11.64, 54.67, 648.24, 0.0345, 4.51
2026-04-04 23:43:26, 18.78, 12.95, 59.95, 670.36, 0.0418, 5.08
2026-04-04 23:43:31, 28.82, 17.57, 59.54, 545.94, 0.0545, 5.86
2026-04-04 23:43:36, 24.49, 14.07, 50.48, 603.13, 0.0931, 4.11
2026-04-04 23:43:41, 29.32, 2.49, 53.8, 601.55, 0.0669, 4.55
2026-04-04 23:43:46, 27.64, 6.89, 58.51, 664.47, 0.0606, 6.16
2026-04-04 23:43:51, 26.24, 7.3, 57.38, 548.93, 0.096, 5.35
2026-04-04 23:43:56, 28.63, 12.76, 55.3, 598.48, 0.0928, 4.36
2026-04-04 23:44:01, 22.42, 1.43, 56.99, 695.58, 0.0364, 5.94
2026-04-04 23:44:06, 23.42, 17.35, 51.31, 659.18, 0.0816, 5.74
2026-04-04 23:44:11, 23.54, 19.18, 51.59, 555.81, 0.0639, 6.66
2026-04-04 23:44:16, 24.15, 18.45, 53.98, 616.34, 0.0448, 4.45
2026-04-04 23:44:21, 25.28, 13.65, 54.71, 642.68, 0.0378, 5.5
2026-04-04 23:44:26, 28.48, 4.41, 51.84, 550.13, 0.0859, 4.48
2026-04-04 23:44:31, 28.54, 14.11, 52.41, 507.69, 0.0796, 5.85
2026-04-04 23:44:36, 20.89, 13.73, 59.5, 697.6, 0.0834, 5.36
2026-04-04 23:44:41, 26.48, 4.31, 54.24, 657.65, 0.0772, 6.59
2026-04-04 23:44:46, 26.16, 3.68, 54.35, 528.34, 0.0491, 5.83
2026-04-04 23:44:51, 18.77, 11.9, 55.32, 509.17, 0.0535, 4.18
2026-04-04 23:44:56, 22.25, 4.39, 58.81, 548.53, 0.0576, 5.1
2026-04-04 23:45:01, 25.43, 2.29, 50.17, 591.36, 0.0584, 6.98
2026-04-04 23:45:06, 20.06, 14.21, 55.08, 645.47, 0.0224, 5.58
2026-04-04 23:45:11, 20.54, 18.68, 54.43, 605.39, 0.0799, 6.63
2026-04-04 23:45:16, 27.66, 7.97, 59.31, 533.17, 0.0307, 5.95
2026-04-04 23:45:21, 27.4, 16.13, 54.24, 507.11, 0.0288, 4.08
2026-04-04 23:45:26, 18.56, 10.79, 52.88, 580.14, 0.0294, 4.67
2026-04-04 23:45:31, 21.96, 19.59, 51.04, 512.91, 0.0623, 4.18
2026-04-04 23:45:36, 27.68, 18.21, 52.25, 593.42, 0.0777, 6.82
2026-04-04 23:45:41, 18.17, 0.91, 52.0, 684.8, 0.0697, 4.07
2026-04-04 23:45:46, 23.61, 10.47, 52.38, 647.91, 0.0414, 5.43
2026-04-04 23:45:51, 26.76, 16.92, 56.48, 652.63, 0.0472, 5.38
2026-04-04 23:45:56, 19.32, 5.39, 55.97, 625.23, 0.0605, 5.55
2026-04-04 23:46:01, 23.0, 14.44, 52.25, 626.69, 0.0999, 5.92
2026-04-04 23:46:06, 21.96, 18.74, 51.92, 514.98, 0.0464, 5.93
2026-04-04 23:46:11, 27.63, 10.6, 50.22, 645.11, 0.064, 6.87
2026-04-04 23:46:16, 18.91, 6.63, 58.58, 505.34, 0.023, 4.22
2026-04-04 23:46:21, 19.87, 0.92, 59.29, 519.34, 0.0426, 4.54
2026-04-04 23:46:26, 23.44, 3.2, 53.01, 568.36, 0.0781, 5.32
2026-04-04 23:46:31, 22.09, 13.05, 55.09, 691.58, 0.0743, 4.94
2026-04-04 23:46:36, 21.24, 0.88, 53.75, 711.13, 0.0292, 6.05
2026-04-04 23:46:41, 19.45, 16.99, 55.16, 667.0, 0.098, 4.35
2026-04-04 23:46:46, 19.19, 20.75, 52.8, 533.16, 0.0703, 5.87
2026-04-04 23:46:51, 21.03, 10.15, 50.41, 581.14, 0.0324, 6.97
2026-04-04 23:46:56, 29.6, 12.35, 57.0, 706.36, 0.0422, 6.26
2026-04-04 23:47:01, 22.4, 14.07, 52.49, 559.57, 0.0219, 4.73
2026-04-04 23:47:06, 28.12, 6.29, 55.41, 681.19, 0.0416, 5.51
2026-04-04 23:47:11, 28.86, 14.55, 55.33, 652.74, 0.0989, 6.23
2026-04-04 23:47:16, 23.28, 10.78, 56.03, 544.88, 0.0531, 6.18
2026-04-04 23:47:21, 20.89, 12.44, 57.81, 529.79, 0.0626, 5.99
2026-04-04 23:47:26, 20.14, 9.44, 50.98, 514.16, 0.0609, 5.91
2026-04-04 23:47:31, 28.29, 2.24, 54.72, 607.18, 0.0219, 5.63
2026-04-04 23:47:36, 23.2, 8.62, 53.26, 542.15, 0.0465, 4.6
2026-04-04 23:47:41, 22.67, 8.46, 52.97, 675.86, 0.0866, 5.28
2026-04-04 23:47:46, 23.31, 11.3, 59.26, 681.8, 0.0483, 5.23
2026-04-04 23:47:51, 29.43, 2.1, 51.57, 594.75, 0.059, 6.81
2026-04-04 23:47:56, 25.46, 2.13, 53.03, 542.53, 0.0857, 4.9
